transaction_id,date,time,day_of_week,time_slot,categories,city,customer_type,payment_method
TXN-04126,2024-07-27,12:38,Saturday,Afternoon,"Meats and sausages, Fruits and vegetables, Dairy products and eggs",Quito,Regular,Cash
TXN-00076,2024-07-27,12:49,Saturday,Afternoon,"Meats and sausages, Snacks and drinks",Cuenca,Regular,Debit card
TXN-09248,2024-07-27,13:41,Saturday,Afternoon,"Dairy products and eggs, Snacks and drinks",Guayaquil,New,Cash
TXN-04317,2024-07-27,14:48,Saturday,Afternoon,"Home cleaning, Dairy products and eggs, Personal care",Guayaquil,New,Debit card
TXN-02138,2024-07-27,15:17,Saturday,Afternoon,"Home cleaning, Meats and sausages, Fruits and vegetables",Guayaquil,New,Credit card
TXN-02957,2024-07-27,15:42,Saturday,Afternoon,"Personal care, Snacks and drinks, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-06620,2024-07-27,16:11,Saturday,Afternoon,"Meats and sausages, Fruits and vegetables, Snacks and drinks, Dairy products and eggs",Quito,Regular,Debit card
TXN-04116,2024-07-27,16:54,Saturday,Afternoon,"Meats and sausages, Fruits and vegetables",Guayaquil,Regular,Debit card
TXN-01881,2024-07-27,17:46,Saturday,Afternoon,"Personal care, Snacks and drinks",Guayaquil,Regular,Credit card
TXN-06045,2024-07-27,17:51,Saturday,Afternoon,"Dairy products and eggs, Snacks and drinks, Meats and sausages",Quito,Regular,Cash
TXN-01775,2024-07-27,20:06,Saturday,Evening,"Home cleaning, Snacks and drinks",Quito,Regular,Credit card
TXN-03147,2024-07-27,20:14,Saturday,Evening,"Fruits and vegetables, Home cleaning",Guayaquil,Regular,Cash
TXN-03140,2024-07-28,10:02,Sunday,Morning,"Fruits and vegetables, Dairy products and eggs, Home cleaning",Quito,Regular,Credit card
TXN-02350,2024-07-28,10:15,Sunday,Morning,"Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Debit card
TXN-01922,2024-07-28,10:43,Sunday,Morning,"Meats and sausages, Dairy products and eggs, Fruits and vegetables",Quito,Regular,Credit card
TXN-04906,2024-07-28,10:58,Sunday,Morning,"Dairy products and eggs, Meats and sausages, Snacks and drinks",Guayaquil,Regular,Cash
TXN-01817,2024-07-28,11:00,Sunday,Morning,"Home cleaning, Fruits and vegetables",Quito,Regular,Credit card
TXN-09711,2024-07-28,11:31,Sunday,Morning,"Dairy products and eggs, Fruits and vegetables, Meats and sausages",Quito,Regular,Cash
TXN-08905,2024-07-28,12:17,Sunday,Afternoon,"Snacks and drinks, Meats and sausages, Dairy products and eggs",Guayaquil,New,Debit card
TXN-08549,2024-07-28,12:34,Sunday,Afternoon,"Personal care, Meats and sausages",Quito,Regular,Credit card
TXN-02764,2024-07-28,13:05,Sunday,Afternoon,"Home cleaning, Fruits and vegetables",Cuenca,Regular,Credit card
TXN-02158,2024-07-28,13:51,Sunday,Afternoon,"Fruits and vegetables, Snacks and drinks, Home cleaning, Personal care",Guayaquil,Regular,Debit card
TXN-01540,2024-07-28,15:30,Sunday,Afternoon,"Home cleaning, Snacks and drinks",Quito,Regular,Cash
TXN-00750,2024-07-28,15:47,Sunday,Afternoon,"Personal care, Fruits and vegetables, Snacks and drinks",Guayaquil,Regular,Cash
TXN-01613,2024-07-28,15:59,Sunday,Afternoon,"Fruits and vegetables, Dairy products and eggs, Snacks and drinks, Personal care",Quito,Regular,Credit card
TXN-03449,2024-07-28,16:19,Sunday,Afternoon,"Snacks and drinks, Dairy products and eggs",Cuenca,Regular,Cash
TXN-04359,2024-07-28,16:43,Sunday,Afternoon,"Fruits and vegetables, Personal care",Quito,Regular,Cash
TXN-01150,2024-07-28,18:02,Sunday,Evening,"Dairy products and eggs, Personal care, Home cleaning, Meats and sausages",Quito,Regular,Cash
TXN-09099,2024-07-28,18:24,Sunday,Evening,"Home cleaning, Personal care, Dairy products and eggs",Quito,Regular,Credit card
TXN-09353,2024-07-28,18:32,Sunday,Evening,"Meats and sausages, Home cleaning, Snacks and drinks",Quito,Regular,Cash
TXN-02380,2024-07-28,19:09,Sunday,Evening,"Dairy products and eggs, Snacks and drinks, Home cleaning",Guayaquil,New,Credit card
TXN-07759,2024-07-28,19:09,Sunday,Evening,"Meats and sausages, Home cleaning, Dairy products and eggs",Guayaquil,Regular,Credit card
TXN-08719,2024-07-28,19:22,Sunday,Evening,"Snacks and drinks, Meats and sausages",Quito,Regular,Cash
TXN-04574,2024-07-28,19:57,Sunday,Evening,"Meats and sausages, Snacks and drinks",Quito,New,Cash
TXN-05255,2024-07-28,20:13,Sunday,Evening,"Snacks and drinks, Home cleaning",Guayaquil,New,Cash
TXN-05622,2024-07-28,20:53,Sunday,Evening,"Home cleaning, Personal care, Meats and sausages, Fruits and vegetables",Quito,Regular,Cash
TXN-06544,2024-07-29,09:25,Monday,Morning,"Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Credit card
TXN-07355,2024-07-29,10:24,Monday,Morning,"Fruits and vegetables, Meats and sausages",Quito,Regular,Credit card
TXN-00152,2024-07-29,10:45,Monday,Morning,"Meats and sausages, Fruits and vegetables",Quito,New,Debit card
TXN-03592,2024-07-29,10:46,Monday,Morning,"Dairy products and eggs, Meats and sausages",Guayaquil,Regular,Credit card
TXN-07433,2024-07-29,11:34,Monday,Morning,"Dairy products and eggs, Snacks and drinks",Cuenca,Regular,Cash
TXN-05195,2024-07-29,11:48,Monday,Morning,"Meats and sausages, Snacks and drinks, Home cleaning",Guayaquil,Regular,Cash
TXN-06175,2024-07-29,12:23,Monday,Afternoon,"Meats and sausages, Home cleaning",Quito,Regular,Debit card
TXN-04259,2024-07-29,12:32,Monday,Afternoon,"Personal care, Home cleaning",Cuenca,Regular,Credit card
TXN-06553,2024-07-29,12:36,Monday,Afternoon,"Fruits and vegetables, Meats and sausages, Dairy products and eggs, Home cleaning",Quito,Regular,Cash
TXN-07552,2024-07-29,12:41,Monday,Afternoon,"Fruits and vegetables, Home cleaning, Meats and sausages, Snacks and drinks",Quito,Regular,Debit card
TXN-03428,2024-07-29,13:32,Monday,Afternoon,"Fruits and vegetables, Meats and sausages, Personal care, Home cleaning",Cuenca,Regular,Credit card
TXN-05850,2024-07-29,13:36,Monday,Afternoon,"Personal care, Snacks and drinks, Dairy products and eggs",Quito,Regular,Debit card
TXN-02966,2024-07-29,14:52,Monday,Afternoon,"Dairy products and eggs, Fruits and vegetables",Guayaquil,New,Cash
TXN-09953,2024-07-29,15:10,Monday,Afternoon,"Snacks and drinks, Personal care, Home cleaning, Dairy products and eggs",Guayaquil,Regular,Debit card
TXN-04293,2024-07-29,15:12,Monday,Afternoon,"Dairy products and eggs, Home cleaning",Quito,New,Credit card
TXN-07983,2024-07-29,16:01,Monday,Afternoon,"Fruits and vegetables, Home cleaning",Cuenca,Regular,Credit card
TXN-07709,2024-07-29,16:05,Monday,Afternoon,"Fruits and vegetables, Snacks and drinks, Personal care",Guayaquil,New,Cash
TXN-05033,2024-07-29,16:37,Monday,Afternoon,"Home cleaning, Meats and sausages",Quito,New,Cash
TXN-04976,2024-07-29,17:09,Monday,Afternoon,"Fruits and vegetables, Personal care, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-08374,2024-07-29,17:14,Monday,Afternoon,"Snacks and drinks, Dairy products and eggs, Fruits and vegetables, Home cleaning",Guayaquil,Regular,Credit card
TXN-01171,2024-07-29,17:43,Monday,Afternoon,"Fruits and vegetables, Snacks and drinks",Quito,Regular,Debit card
TXN-03651,2024-07-29,18:08,Monday,Evening,"Snacks and drinks, Meats and sausages, Home cleaning",Quito,Regular,Cash
TXN-04858,2024-07-29,18:54,Monday,Evening,"Snacks and drinks, Personal care, Home cleaning",Guayaquil,Regular,Debit card
TXN-03574,2024-07-29,19:11,Monday,Evening,"Fruits and vegetables, Snacks and drinks",Quito,Regular,Credit card
TXN-08509,2024-07-29,19:17,Monday,Evening,"Meats and sausages, Home cleaning, Snacks and drinks",Quito,Regular,Credit card
TXN-03169,2024-07-29,19:58,Monday,Evening,"Fruits and vegetables, Snacks and drinks, Meats and sausages",Quito,Regular,Cash
TXN-09297,2024-07-29,20:14,Monday,Evening,"Personal care, Snacks and drinks, Home cleaning",Cuenca,Regular,Debit card
TXN-01245,2024-07-29,20:25,Monday,Evening,"Home cleaning, Snacks and drinks, Fruits and vegetables",Cuenca,Regular,Debit card
TXN-06419,2024-07-29,20:40,Monday,Evening,"Snacks and drinks, Personal care, Fruits and vegetables",Guayaquil,New,Credit card
TXN-09557,2024-07-30,09:01,Tuesday,Morning,"Dairy products and eggs, Meats and sausages",Guayaquil,Regular,Debit card
TXN-03499,2024-07-30,09:12,Tuesday,Morning,"Dairy products and eggs, Fruits and vegetables",Guayaquil,New,Cash
TXN-07805,2024-07-30,09:59,Tuesday,Morning,"Dairy products and eggs, Meats and sausages, Fruits and vegetables",Quito,Regular,Cash
TXN-08482,2024-07-30,09:59,Tuesday,Morning,"Dairy products and eggs, Meats and sausages",Quito,Regular,Credit card
TXN-00876,2024-07-30,10:42,Tuesday,Morning,"Dairy products and eggs, Personal care",Quito,Regular,Cash
TXN-01067,2024-07-30,10:45,Tuesday,Morning,"Meats and sausages, Dairy products and eggs, Home cleaning",Quito,Regular,Debit card
TXN-00324,2024-07-30,10:57,Tuesday,Morning,"Meats and sausages, Personal care, Snacks and drinks",Quito,New,Cash
TXN-02566,2024-07-30,11:00,Tuesday,Morning,"Meats and sausages, Dairy products and eggs, Fruits and vegetables, Snacks and drinks",Guayaquil,New,Cash
TXN-08614,2024-07-30,11:02,Tuesday,Morning,"Snacks and drinks, Meats and sausages",Cuenca,Regular,Credit card
TXN-01493,2024-07-30,11:38,Tuesday,Morning,"Home cleaning, Dairy products and eggs, Meats and sausages, Snacks and drinks",Guayaquil,New,Credit card
TXN-02728,2024-07-30,11:48,Tuesday,Morning,"Fruits and vegetables, Home cleaning",Guayaquil,Regular,Credit card
TXN-00549,2024-07-30,12:43,Tuesday,Afternoon,"Dairy products and eggs, Snacks and drinks, Fruits and vegetables, Home cleaning",Cuenca,Regular,Cash
TXN-08073,2024-07-30,13:04,Tuesday,Afternoon,"Fruits and vegetables, Home cleaning",Guayaquil,New,Debit card
TXN-06931,2024-07-30,14:31,Tuesday,Afternoon,"Personal care, Snacks and drinks, Meats and sausages, Dairy products and eggs",Quito,Regular,Cash
TXN-02759,2024-07-30,14:35,Tuesday,Afternoon,"Snacks and drinks, Personal care",Quito,Regular,Cash
TXN-06608,2024-07-30,14:59,Tuesday,Afternoon,"Snacks and drinks, Fruits and vegetables",Quito,Regular,Cash
TXN-06231,2024-07-30,15:24,Tuesday,Afternoon,"Meats and sausages, Snacks and drinks, Dairy products and eggs",Quito,Regular,Debit card
TXN-00766,2024-07-30,16:23,Tuesday,Afternoon,"Meats and sausages, Dairy products and eggs, Snacks and drinks",Quito,Regular,Credit card
TXN-08800,2024-07-30,16:49,Tuesday,Afternoon,"Personal care, Fruits and vegetables",Cuenca,Regular,Cash
TXN-00475,2024-07-30,17:34,Tuesday,Afternoon,"Meats and sausages, Snacks and drinks",Cuenca,Regular,Credit card
TXN-05980,2024-07-30,17:53,Tuesday,Afternoon,"Meats and sausages, Fruits and vegetables, Home cleaning, Personal care",Quito,New,Credit card
TXN-05671,2024-07-30,18:06,Tuesday,Evening,"Home cleaning, Personal care",Guayaquil,Regular,Cash
TXN-01152,2024-07-30,18:09,Tuesday,Evening,"Home cleaning, Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-09523,2024-07-30,19:05,Tuesday,Evening,"Dairy products and eggs, Home cleaning, Fruits and vegetables, Meats and sausages",Quito,New,Credit card
TXN-06262,2024-07-30,19:18,Tuesday,Evening,"Meats and sausages, Snacks and drinks, Home cleaning, Dairy products and eggs",Quito,Regular,Cash
TXN-03167,2024-07-30,19:36,Tuesday,Evening,"Personal care, Snacks and drinks, Fruits and vegetables",Quito,Regular,Cash
TXN-00337,2024-07-30,20:02,Tuesday,Evening,"Snacks and drinks, Meats and sausages, Dairy products and eggs",Quito,Regular,Credit card
TXN-01663,2024-07-30,20:12,Tuesday,Evening,"Snacks and drinks, Home cleaning",Guayaquil,Regular,Cash
TXN-02423,2024-07-30,20:34,Tuesday,Evening,"Dairy products and eggs, Snacks and drinks, Personal care, Meats and sausages",Cuenca,Regular,Debit card
TXN-07504,2024-07-31,09:00,Wednesday,Morning,"Dairy products and eggs, Snacks and drinks",Guayaquil,Regular,Cash
TXN-09572,2024-07-31,09:33,Wednesday,Morning,"Dairy products and eggs, Fruits and vegetables",Quito,New,Credit card
TXN-00488,2024-07-31,10:09,Wednesday,Morning,"Home cleaning, Fruits and vegetables, Meats and sausages",Quito,Regular,Credit card
TXN-06478,2024-07-31,11:15,Wednesday,Morning,"Fruits and vegetables, Dairy products and eggs",Cuenca,Regular,Cash
TXN-00763,2024-07-31,11:19,Wednesday,Morning,"Dairy products and eggs, Snacks and drinks, Fruits and vegetables",Quito,Regular,Debit card
TXN-04503,2024-07-31,11:19,Wednesday,Morning,"Dairy products and eggs, Fruits and vegetables",Quito,Regular,Cash
TXN-00284,2024-07-31,11:38,Wednesday,Morning,"Personal care, Dairy products and eggs, Meats and sausages, Snacks and drinks",Guayaquil,Regular,Credit card
TXN-00745,2024-07-31,11:55,Wednesday,Morning,"Dairy products and eggs, Fruits and vegetables",Guayaquil,Regular,Debit card
TXN-02985,2024-07-31,12:23,Wednesday,Afternoon,"Personal care, Snacks and drinks, Dairy products and eggs, Home cleaning",Quito,Regular,Debit card
TXN-06798,2024-07-31,12:44,Wednesday,Afternoon,"Meats and sausages, Fruits and vegetables",Guayaquil,New,Cash
TXN-05954,2024-07-31,13:09,Wednesday,Afternoon,"Meats and sausages, Dairy products and eggs, Home cleaning",Quito,Regular,Credit card
TXN-05454,2024-07-31,13:30,Wednesday,Afternoon,"Home cleaning, Fruits and vegetables, Snacks and drinks",Quito,Regular,Cash
TXN-03643,2024-07-31,13:35,Wednesday,Afternoon,"Fruits and vegetables, Personal care, Dairy products and eggs",Quito,Regular,Debit card
TXN-06552,2024-07-31,15:44,Wednesday,Afternoon,"Fruits and vegetables, Dairy products and eggs, Home cleaning, Snacks and drinks",Guayaquil,Regular,Credit card
TXN-06510,2024-07-31,16:42,Wednesday,Afternoon,"Home cleaning, Fruits and vegetables, Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-01490,2024-07-31,16:45,Wednesday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Snacks and drinks",Quito,Regular,Credit card
TXN-06999,2024-07-31,17:12,Wednesday,Afternoon,"Fruits and vegetables, Dairy products and eggs",Guayaquil,Regular,Debit card
TXN-07033,2024-07-31,17:23,Wednesday,Afternoon,"Dairy products and eggs, Personal care",Quito,Regular,Credit card
TXN-07783,2024-07-31,18:03,Wednesday,Evening,"Personal care, Home cleaning, Meats and sausages",Guayaquil,Regular,Credit card
TXN-08258,2024-07-31,18:13,Wednesday,Evening,"Snacks and drinks, Meats and sausages",Quito,Regular,Cash
TXN-03265,2024-07-31,18:17,Wednesday,Evening,"Snacks and drinks, Home cleaning",Guayaquil,Regular,Cash
TXN-04760,2024-07-31,18:51,Wednesday,Evening,"Dairy products and eggs, Snacks and drinks, Meats and sausages",Quito,Regular,Credit card
TXN-09929,2024-07-31,18:53,Wednesday,Evening,"Meats and sausages, Snacks and drinks",Guayaquil,Regular,Cash
TXN-07498,2024-07-31,19:44,Wednesday,Evening,"Dairy products and eggs, Meats and sausages, Home cleaning",Quito,New,Debit card
TXN-00721,2024-07-31,20:12,Wednesday,Evening,"Home cleaning, Fruits and vegetables",Quito,New,Credit card
TXN-01308,2024-07-31,20:31,Wednesday,Evening,"Home cleaning, Personal care",Quito,Regular,Cash
TXN-05844,2024-08-01,09:23,Thursday,Morning,"Personal care, Fruits and vegetables, Home cleaning",Quito,Regular,Cash
TXN-09528,2024-08-01,09:25,Thursday,Morning,"Meats and sausages, Dairy products and eggs",Quito,Regular,Cash
TXN-03115,2024-08-01,09:30,Thursday,Morning,"Dairy products and eggs, Personal care",Guayaquil,Regular,Debit card
TXN-01417,2024-08-01,09:47,Thursday,Morning,"Personal care, Fruits and vegetables, Meats and sausages",Guayaquil,Regular,Cash
TXN-08914,2024-08-01,10:26,Thursday,Morning,"Home cleaning, Dairy products and eggs, Meats and sausages",Guayaquil,Regular,Cash
TXN-08506,2024-08-01,12:57,Thursday,Afternoon,"Dairy products and eggs, Personal care",Cuenca,Regular,Cash
TXN-02078,2024-08-01,15:31,Thursday,Afternoon,"Dairy products and eggs, Snacks and drinks, Meats and sausages, Fruits and vegetables",Guayaquil,New,Cash
TXN-08640,2024-08-01,15:31,Thursday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Snacks and drinks, Personal care",Cuenca,New,Credit card
TXN-07480,2024-08-01,15:49,Thursday,Afternoon,"Meats and sausages, Home cleaning, Snacks and drinks",Quito,Regular,Debit card
TXN-01606,2024-08-01,16:23,Thursday,Afternoon,"Meats and sausages, Dairy products and eggs, Fruits and vegetables, Personal care",Quito,Regular,Cash
TXN-03980,2024-08-01,16:32,Thursday,Afternoon,"Fruits and vegetables, Snacks and drinks",Guayaquil,Regular,Cash
TXN-08838,2024-08-01,16:36,Thursday,Afternoon,"Dairy products and eggs, Home cleaning, Meats and sausages, Snacks and drinks",Quito,New,Cash
TXN-08533,2024-08-01,16:48,Thursday,Afternoon,"Meats and sausages, Fruits and vegetables",Guayaquil,Regular,Cash
TXN-03244,2024-08-01,17:51,Thursday,Afternoon,"Fruits and vegetables, Snacks and drinks, Personal care",Cuenca,New,Debit card
TXN-00892,2024-08-01,18:50,Thursday,Evening,"Home cleaning, Snacks and drinks, Meats and sausages",Guayaquil,Regular,Debit card
TXN-06921,2024-08-01,18:50,Thursday,Evening,"Home cleaning, Personal care, Snacks and drinks, Fruits and vegetables",Cuenca,Regular,Debit card
TXN-08613,2024-08-01,19:14,Thursday,Evening,"Home cleaning, Dairy products and eggs, Fruits and vegetables, Snacks and drinks",Quito,Regular,Cash
TXN-07630,2024-08-01,20:11,Thursday,Evening,"Personal care, Fruits and vegetables",Guayaquil,Regular,Debit card
TXN-09172,2024-08-01,20:11,Thursday,Evening,"Fruits and vegetables, Snacks and drinks, Home cleaning",Quito,Regular,Debit card
TXN-03780,2024-08-01,20:20,Thursday,Evening,"Dairy products and eggs, Snacks and drinks, Fruits and vegetables",Quito,Regular,Debit card
TXN-01865,2024-08-01,20:23,Thursday,Evening,"Meats and sausages, Snacks and drinks, Fruits and vegetables",Guayaquil,Regular,Cash
TXN-00662,2024-08-01,20:31,Thursday,Evening,"Personal care, Home cleaning, Snacks and drinks",Quito,Regular,Cash
TXN-07708,2024-08-01,20:42,Thursday,Evening,"Snacks and drinks, Personal care",Guayaquil,Regular,Cash
TXN-02539,2024-08-01,20:51,Thursday,Evening,"Fruits and vegetables, Meats and sausages, Snacks and drinks",Quito,Regular,Cash
TXN-08302,2024-08-02,09:09,Friday,Morning,"Fruits and vegetables, Dairy products and eggs",Quito,Regular,Cash
TXN-05872,2024-08-02,09:13,Friday,Morning,"Personal care, Fruits and vegetables, Snacks and drinks, Dairy products and eggs",Quito,New,Cash
TXN-09307,2024-08-02,09:26,Friday,Morning,"Fruits and vegetables, Snacks and drinks, Personal care",Guayaquil,New,Credit card
TXN-02285,2024-08-02,09:31,Friday,Morning,"Snacks and drinks, Personal care, Fruits and vegetables",Guayaquil,Regular,Debit card
TXN-09170,2024-08-02,09:39,Friday,Morning,"Snacks and drinks, Dairy products and eggs",Guayaquil,New,Debit card
TXN-08537,2024-08-02,10:03,Friday,Morning,"Dairy products and eggs, Fruits and vegetables",Guayaquil,New,Cash
TXN-04677,2024-08-02,10:12,Friday,Morning,"Dairy products and eggs, Personal care, Fruits and vegetables, Meats and sausages",Guayaquil,Regular,Cash
TXN-08739,2024-08-02,10:25,Friday,Morning,"Meats and sausages, Dairy products and eggs, Snacks and drinks",Quito,Regular,Credit card
